trip_id,timestamp,accel_x,accel_y,accel_z,speed_kmh,accel_magnitude,delta_speed,delta_time,speed_change_rate,start_datetime,end_datetime
TRIP049,2024-02-06 07:43:00,-0.041446282898676697,0.10966161812922816,9.852005487279136,23.73109949119546,9.852702958388376,-2.399457058995381,1.8991396174708561,-1.2634442654568037,2024-02-06 07:43:00,2024-02-07 07:06:00
TRIP049,2024-02-06 07:48:45,0.07031039115615315,0.11744621456933957,9.839155981530748,25.326467402708026,9.840108108822458,1.5953679115125663,1.4021145644183322,1.1378299263116245,2024-02-06 07:43:00,2024-02-07 07:06:00
TRIP049,2024-02-06 07:54:30,0.08025363542545627,0.16996295520022825,9.990886505520256,26.998412589297654,9.99265436299716,1.6719451865896298,2.9976872996594803,0.5577450279018605,2024-02-06 07:43:00,2024-02-07 07:06:00
TRIP049,2024-02-06 08:00:15,0.22484365647365015,0.4507371397106639,9.821947840188976,24.771379030758222,9.834855261485238,-2.227033558539433,1.293617853764948,-1.7215544390160278,2024-02-06 07:43:00,2024-02-07 07:06:00
TRIP050,2024-02-06 08:50:00,0.09943774028232469,-0.41788408427785056,10.131890934612201,26.963934338919096,10.140992499896749,-0.18274729521951222,2.4526948500202774,-0.07450877764839005,2024-02-06 08:50:00,2024-02-07 08:12:00
TRIP050,2024-02-06 08:55:30,0.19906169021449413,0.19157514734238468,9.716644768133342,26.80634592211152,9.720571595522733,-0.1575884168075727,2.7421142967225327,-0.05746967476736024,2024-02-06 08:50:00,2024-02-07 08:12:00
TRIP050,2024-02-06 09:01:00,0.40834264597284115,0.17541527854740604,10.12308620120586,24.405411432521706,10.132837138408593,-2.4009344895898153,2.719763013427151,-0.882773417292861,2024-02-06 08:50:00,2024-02-07 08:12:00
TRIP050,2024-02-06 09:06:30,0.37161608993561435,0.07577069462624207,9.689964842218135,22.949709499836814,9.697384098811735,-1.4557019326848941,1.3347315990422166,-1.0906327037806582,2024-02-06 08:50:00,2024-02-07 08:12:00
TRIP051,2024-02-06 09:57:00,-0.11241066006880414,-0.5181420165099825,10.010482361842117,31.29036623457854,10.024513176335411,-0.6306236491686642,1.4778108882475394,-0.4267282466138064,2024-02-06 09:57:00,2024-02-07 09:30:00
TRIP051,2024-02-06 10:05:15,0.15119475467964597,-0.5888851968637612,9.673378068356604,31.909468675129197,9.692465572922632,0.6191024405506573,2.3437668158808265,0.26414847942882425,2024-02-06 09:57:00,2024-02-07 09:30:00
TRIP051,2024-02-06 10:13:30,0.1839358406592211,-0.13966952868388083,9.736841923105713,31.682493223118996,9.739580617576443,-0.2269754520102002,2.2584966805937334,-0.10049846606395317,2024-02-06 09:57:00,2024-02-07 09:30:00
TRIP051,2024-02-06 10:21:45,0.367632636291662,-0.11346507098686814,9.713121871364624,34.85578564387076,9.720738889898373,3.1732924207517605,1.8766677522289186,1.690918606654183,2024-02-06 09:57:00,2024-02-07 09:30:00
TRIP052,2024-02-06 10:04:00,0.2157410886463396,-0.39721252393743434,9.969893745987209,33.39194265450871,9.980135435592942,-1.1913610868624378,1.1692530259724123,-1.0189078500537891,2024-02-06 10:04:00,2024-02-06 10:27:00
TRIP052,2024-02-06 10:09:45,-0.04723359864360784,-0.4008618231687587,9.772206642586466,31.581451837441875,9.780539038290582,-1.8104908170668337,1.5474041890428172,-1.1700180404621723,2024-02-06 10:04:00,2024-02-06 10:27:00
TRIP052,2024-02-06 10:15:30,-0.46085251091676444,-0.1357331566920328,9.880206125194661,31.339057144201494,9.891879578875693,-0.24239469324038018,1.5010406930938163,-0.1614844250096758,2024-02-06 10:04:00,2024-02-06 10:27:00
TRIP052,2024-02-06 10:21:15,-0.1868271833707879,0.46610239111644985,9.863389581274461,34.46614343291592,9.876163722187089,3.1270862887144277,1.5921308747641802,1.9640887180066768,2024-02-06 10:04:00,2024-02-06 10:27:00
TRIP053,2024-02-06 11:11:00,-0.12323699872556937,-0.28598098658482113,9.714830599204147,31.504600697753045,9.719820268594276,-0.38368477144272584,1.3028263491423666,-0.29450185106810317,2024-02-06 11:11:00,2024-02-06 11:46:00
TRIP053,2024-02-06 11:19:45,-0.2992079447209008,0.14755253738361068,9.905890936744248,35.359584601949614,9.911507069873092,3.854983904196567,1.0095914372111563,3.8183603407388014,2024-02-06 11:11:00,2024-02-06 11:46:00
TRIP053,2024-02-06 11:28:30,-0.12105098716887647,0.08203763141347616,10.109124183162544,41.45440485923008,10.110181762216952,6.094820257280466,1.467526313208011,4.153125025715686,2024-02-06 11:11:00,2024-02-06 11:46:00
TRIP053,2024-02-06 11:37:15,-0.08277544789538914,-0.4101219228881884,10.226956741267733,39.995692427579804,10.235511514046053,-1.4587124316502798,1.3175987530256799,-1.1070991288512928,2024-02-06 11:11:00,2024-02-06 11:46:00
TRIP054,2024-02-06 12:18:00,0.21192848517212928,-0.19034287475841158,9.74588607430228,26.68050923109184,9.750048177628548,1.075715200043987,1.9894609694187948,0.5407068631048583,2024-02-06 12:18:00,2024-02-06 12:36:00
TRIP054,2024-02-06 12:22:30,0.026774614831401616,0.3989038868971119,9.731880359635182,26.81401447931829,9.740089143597917,0.1335052482264505,2.242471833808816,0.05953486068972968,2024-02-06 12:18:00,2024-02-06 12:36:00
TRIP054,2024-02-06 12:27:00,0.2541087463989082,0.2667875677012552,9.820987729251803,31.57915912228314,9.827896358803894,4.765144642964851,1.0415735970189055,4.574947614458741,2024-02-06 12:18:00,2024-02-06 12:36:00
TRIP054,2024-02-06 12:31:30,0.2196268871581006,-0.4657746496635492,9.63413952299871,34.04408753992969,9.647892326432638,2.4649284176465516,1.900142502933997,1.2972334516176933,2024-02-06 12:18:00,2024-02-06 12:36:00
TRIP055,2024-02-06 13:25:00,-0.053387141125249345,0.3664971682930876,9.494454472607291,31.731930969928847,9.501675436133196,1.2630042340789305,2.0507648477141647,0.6158698475286952,2024-02-06 13:25:00,2024-02-06 13:56:00
TRIP055,2024-02-06 13:32:45,0.47569275199860933,-0.07348429918122619,9.526302792739605,29.66881826369326,9.538455243669626,-2.0631127062355867,2.083925896154035,-0.9900125095825818,2024-02-06 13:25:00,2024-02-06 13:56:00
TRIP055,2024-02-06 13:40:30,-0.23069354198306938,-0.23592672700965478,9.786309471588444,29.749540873685834,9.791870812287705,0.08072260999257443,2.6635039859653906,0.03030692291730001,2024-02-06 13:25:00,2024-02-06 13:56:00
TRIP055,2024-02-06 13:48:15,-0.008598091176858964,-0.06382240491208258,9.608841128959478,27.737398488664137,9.609056929174887,-2.012142385021696,2.2157890884415665,-0.9080929207196785,2024-02-06 13:25:00,2024-02-06 13:56:00
TRIP056,2024-02-06 14:32:00,0.5491153999554133,-0.086595157034524,10.339875380214668,26.411889169519153,10.35480802922292,-2.8996686602349278,1.6488603242438022,-1.758589625573512,2024-02-06 14:32:00,2024-02-06 14:54:00
TRIP056,2024-02-06 14:37:30,0.0546360244321097,0.08664170900852061,9.646534489823635,27.87819141112417,9.647078290563552,1.466302241605016,2.1489344728788,0.6823392058300866,2024-02-06 14:32:00,2024-02-06 14:54:00
TRIP056,2024-02-06 14:43:00,0.578798026286379,-0.32484844295552984,9.905956790490086,27.739044458469607,9.928167685992229,-0.13914695265456303,2.5147639097236745,-0.05533201431614814,2024-02-06 14:32:00,2024-02-06 14:54:00
TRIP056,2024-02-06 14:48:30,0.13209170326365866,0.1749093618860776,9.672336993344775,25.871635722647728,9.674820123173987,-1.8674087358218805,1.6427675822087644,-1.1367455482114381,2024-02-06 14:32:00,2024-02-06 14:54:00
TRIP057,2024-02-06 15:39:00,-0.018099658817791693,-0.11269200755221685,9.634008861851704,18.083991436039167,9.634684937062168,-2.9470669095190525,2.6114684110731945,-1.128509499491875,2024-02-06 15:39:00,2024-02-07 15:15:00
TRIP057,2024-02-06 15:48:00,0.22831993917438878,0.03547942840820166,9.816799247290309,17.328577002079616,9.819518126978753,-0.7554144339595507,1.9504997259391141,-0.38729276600940743,2024-02-06 15:39:00,2024-02-07 15:15:00
TRIP057,2024-02-06 15:57:00,0.30412971349650425,0.2478956631783221,9.637759830542166,18.161241908268856,9.645743190323193,0.8326649061892395,2.504158104561417,0.33251291309143355,2024-02-06 15:39:00,2024-02-07 15:15:00
TRIP057,2024-02-06 16:06:00,0.31075768824313155,-0.14042389843272496,10.114165362842582,19.717318517417784,10.119912558860273,1.5560766091489282,2.5206494888453013,0.6173316107753483,2024-02-06 15:39:00,2024-02-07 15:15:00
TRIP058,2024-02-06 16:46:00,-0.23519433177413823,-0.14740405646911184,9.774941501708739,25.286243570643105,9.778881617618147,0.5876324391383569,2.4704864463696032,0.23786102530612416,2024-02-06 16:46:00,2024-02-07 16:23:00
TRIP058,2024-02-06 16:55:15,0.363711087195549,-0.3836060816955552,9.841153914081305,23.617042511034594,9.855341178340838,-1.6692010596085103,1.9645116065498354,-0.8496773722503157,2024-02-06 16:46:00,2024-02-07 16:23:00
TRIP058,2024-02-06 17:04:30,0.3580535227685159,0.004523750330522687,9.446236562447098,21.96137999806286,9.453021103498942,-1.6556625129717333,2.7575825331001216,-0.6004036118949481,2024-02-06 16:46:00,2024-02-07 16:23:00
TRIP058,2024-02-06 17:13:45,-0.563981590492669,-0.051286243392818405,9.880387796759614,25.17883262849955,9.896603888583815,3.2174526304366875,1.895568473482995,1.697355002177689,2024-02-06 16:46:00,2024-02-07 16:23:00
TRIP059,2024-02-06 17:53:00,0.15276132137913473,0.6565547361808327,9.672414545698304,25.424850470728156,9.695875581232833,0.3143986918501876,2.7268781848215533,0.11529619973499543,2024-02-06 17:53:00,2024-02-07 17:23:00
TRIP059,2024-02-06 18:00:30,0.08474791279684318,0.09190239272433395,9.944186828033226,22.695369359298027,9.944972595705902,-2.729481111430129,1.1544644822415668,-2.3642833135328942,2024-02-06 17:53:00,2024-02-07 17:23:00
TRIP059,2024-02-06 18:08:00,0.29831478313901094,-0.018667233055169135,9.931665755980866,24.29178252981125,9.936162481760864,1.5964131705132225,1.0783529266198355,1.480418081228081,2024-02-06 17:53:00,2024-02-07 17:23:00
TRIP059,2024-02-06 18:15:30,0.30127117067206716,-0.02797599503064728,9.714429616901915,23.326607073285057,9.719140381552124,-0.9651754565261927,2.471887735878975,-0.39046087834688314,2024-02-06 17:53:00,2024-02-07 17:23:00
TRIP060,2024-02-06 06:00:00,-0.25924977377611097,0.4526641891126416,9.694037688300591,24.92437994193018,9.708062732363251,1.9197617872407018,2.5102153694877885,0.7647797119624962,2024-02-06 06:00:00,2024-02-06 06:21:00
TRIP060,2024-02-06 06:05:15,0.0962471310655035,0.1169950052425917,9.794894278415335,25.96320964883053,9.79606580555804,1.038829706900352,1.665547829660446,0.6237165264189005,2024-02-06 06:00:00,2024-02-06 06:21:00
TRIP060,2024-02-06 06:10:30,-0.34174924234813936,-0.21998854857713093,9.855377777455544,23.713234165820655,9.86375479432225,-2.249975483009876,1.5390052667488117,-1.4619673704970533,2024-02-06 06:00:00,2024-02-06 06:21:00
TRIP060,2024-02-06 06:15:45,0.3071318914922519,0.30069827669509647,9.770703710283001,20.2682295979606,9.780153395858218,-3.4450045678600536,1.850658129924063,-1.8615024094165953,2024-02-06 06:00:00,2024-02-06 06:21:00
TRIP061,2024-02-06 07:07:00,0.3360221509698285,-0.3907088933366842,9.677260792148978,30.716571938513244,9.690972126909593,-0.09273909936385144,2.285468860524168,-0.040577712943584754,2024-02-06 07:07:00,2024-02-06 07:26:00
TRIP061,2024-02-06 07:11:45,0.019005375286880278,-0.21345805672516033,9.576129895425408,30.6639794658709,9.57852751315832,-0.05259247264234706,1.6375606732848953,-0.03211635055747169,2024-02-06 07:07:00,2024-02-06 07:26:00
TRIP061,2024-02-06 07:16:30,-0.3234102898290488,0.003067027235036068,9.73004705791674,28.98914492261465,9.735420862576902,-1.6748345432562501,2.241701076960596,-0.7471266175805517,2024-02-06 07:07:00,2024-02-06 07:26:00
TRIP061,2024-02-06 07:21:15,0.18609977662301297,0.12501799619675133,10.133215352918622,29.039455612601223,10.135695142162566,0.050310689986574106,1.3749551966033018,0.03659078500220368,2024-02-06 07:07:00,2024-02-06 07:26:00
TRIP062,2024-02-06 08:14:00,0.0702947446837651,0.4507576829852483,9.686277569029166,28.235216751354212,9.697014849126402,-0.7612000189110576,1.7182472395931594,-0.44300959801995193,2024-02-06 08:14:00,2024-02-06 08:49:00
TRIP062,2024-02-06 08:22:45,0.654365707969374,-0.19005511719287763,9.508034869562804,26.820507513461145,9.532420600674293,-1.4147092378930664,1.4919853298929653,-0.9482058633877837,2024-02-06 08:14:00,2024-02-06 08:49:00
TRIP062,2024-02-06 08:31:30,-0.41075966317516305,0.04690692684269056,9.897884550676759,22.33192996149514,9.906515146064395,-4.488577551966007,2.3027984647170365,-1.9491838390284646,2024-02-06 08:14:00,2024-02-06 08:49:00
TRIP062,2024-02-06 08:40:15,0.5553886528763813,0.23958966766118264,9.845121125964244,19.480594567901182,9.863684390201326,-2.8513353935939563,2.091270659013058,-1.3634463723311638,2024-02-06 08:14:00,2024-02-06 08:49:00
TRIP063,2024-02-06 09:21:00,0.15901439525960534,-0.12517647683776564,9.401516804749447,38.20021087957228,9.403694644034308,0.4397823894172036,1.9299256924950403,0.22787529650877156,2024-02-06 09:21:00,2024-02-06 09:50:00
TRIP063,2024-02-06 09:28:15,0.3802495264704766,-0.11882681762075183,10.21529005273535,38.05706463113159,10.223055334706972,-0.14314624844069695,1.6826511374693018,-0.08507185194430031,2024-02-06 09:21:00,2024-02-06 09:50:00
TRIP063,2024-02-06 09:35:30,-0.3988516057547489,0.3406252588181837,9.973316202961716,38.53494022155575,9.98709889079991,0.47787559042416083,2.346976220161517,0.20361330733520333,2024-02-06 09:21:00,2024-02-06 09:50:00
TRIP063,2024-02-06 09:42:45,0.13414757540855976,0.08172638725889037,9.754403235346828,38.956653120511234,9.755667955199534,0.42171289895548514,2.291590598267943,0.18402628256296266,2024-02-06 09:21:00,2024-02-06 09:50:00
TRIP064,2024-02-06 10:28:00,0.013263578081322726,0.14280994553042198,9.760201819557459,41.51715281765333,9.761255562761312,0.6741309112342438,2.9289016669260954,0.23016508845165476,2024-02-06 10:28:00,2024-02-07 10:05:00
TRIP064,2024-02-06 10:37:15,-0.11773934834512748,0.21506502401658845,9.999869010725595,42.52524181088394,10.00287437441729,1.0080889932306114,2.0456778380606324,0.49278971227762425,2024-02-06 10:28:00,2024-02-07 10:05:00
TRIP064,2024-02-06 10:46:30,-0.0645355793908838,-0.18885823494625928,9.971850049183386,45.385484979185,9.973847085117809,2.860243168301062,1.3701178768122906,2.0875891167522678,2024-02-06 10:28:00,2024-02-07 10:05:00
TRIP064,2024-02-06 10:55:45,-0.27669803702321333,0.3588898701709079,9.76570057702652,41.51250275658294,9.776209464958281,-3.8729822226020634,2.628919544064461,-1.4732220433852494,2024-02-06 10:28:00,2024-02-07 10:05:00
TRIP065,2024-02-06 11:35:00,-0.24017456861768718,-0.023645902636053727,9.88862642057694,34.31194308871453,9.891570928717767,2.88222638171147,2.4165750989487353,1.1926905904829126,2024-02-06 11:35:00,2024-02-07 11:00:00
TRIP065,2024-02-06 11:41:15,0.2821825620774233,0.35384323733476303,9.79592933679783,32.63529358596844,9.806378720327116,-1.6766495027460913,1.3994235851721557,-1.1981000752819466,2024-02-06 11:35:00,2024-02-07 11:00:00
TRIP065,2024-02-06 11:47:30,0.5745366543775169,-0.29285182611949034,10.001551477651796,35.84647554524575,10.022319418148857,3.211181959277314,1.1689561313315497,2.747050871463824,2024-02-06 11:35:00,2024-02-07 11:00:00
TRIP065,2024-02-06 11:53:45,0.17955730581967158,0.18662626983222894,9.656300923520034,35.97535322578715,9.659773171055237,0.1288776805414008,1.2148279735750676,0.10608718546555357,2024-02-06 11:35:00,2024-02-07 11:00:00
TRIP066,2024-02-06 12:42:00,-0.15904396982665772,-0.3548779489868907,9.495062299303292,27.877515877112376,9.503022751244263,-0.5958565485580493,2.016031733290149,-0.2955591118526769,2024-02-06 12:42:00,2024-02-07 12:03:00
TRIP066,2024-02-06 12:47:15,0.2062749519883775,-0.035121352660676765,9.782813923707238,27.74654919267321,9.785051411776575,-0.1309666844391666,1.258597162754027,-0.10405766699218434,2024-02-06 12:42:00,2024-02-07 12:03:00
TRIP066,2024-02-06 12:52:30,-0.23782801274957804,0.4067814476637687,9.973274078500317,28.591859682314343,9.98439928862514,0.8453104896411341,1.7360598570406798,0.4869132168530561,2024-02-06 12:42:00,2024-02-07 12:03:00
TRIP066,2024-02-06 12:57:45,-0.23219604343792985,0.3996139014845436,10.08011626407437,30.573714766176675,10.090706128418594,1.981855083862331,1.4061571616621966,1.409412217848829,2024-02-06 12:42:00,2024-02-07 12:03:00
TRIP067,2024-02-06 13:49:00,0.5359165816653229,-0.2365255406000349,9.907239649736534,30.360292471997155,9.924542729575588,-0.2082916889285297,1.1984116942281906,-0.17380645560428643,2024-02-06 13:49:00,2024-02-07 13:19:00
TRIP067,2024-02-06 13:56:30,0.2546111259605015,0.3062018230305141,10.012615622281102,29.20839637116039,10.020531821287614,-1.1518961008367636,1.9011002083444952,-0.6059102491182466,2024-02-06 13:49:00,2024-02-07 13:19:00
TRIP067,2024-02-06 14:04:00,0.18161440849306218,-0.01150881941122937,9.58935038725662,27.326856021414006,9.591076951827423,-1.8815403497463827,2.3975004155794837,-0.784792502024075,2024-02-06 13:49:00,2024-02-07 13:19:00
TRIP067,2024-02-06 14:11:30,0.49592490822974417,0.33357007524866295,9.63130868453642,27.812370071139032,9.649835101520168,0.48551404972502776,2.094451799036856,0.23180960762539093,2024-02-06 13:49:00,2024-02-07 13:19:00
TRIP068,2024-02-06 14:56:00,0.46043776141054077,0.2300854444995514,9.65104557408958,27.719341360183343,9.664761917246455,-0.04855417549004677,2.1918216394288637,-0.022152430022863916,2024-02-06 14:56:00,2024-02-07 14:21:00
TRIP068,2024-02-06 15:02:15,0.2705249263818585,-0.14801713807473144,9.912050189038334,24.44248588934246,9.916845857376861,-3.2768554708408812,1.8224647857877658,-1.7980349998501894,2024-02-06 14:56:00,2024-02-07 14:21:00
TRIP068,2024-02-06 15:08:30,0.4044342416298648,0.007055225214613867,9.576854659950067,20.291726582875,9.585393158854407,-4.150759306467458,1.099677794353427,-3.7745231628578653,2024-02-06 14:56:00,2024-02-07 14:21:00
TRIP068,2024-02-06 15:14:45,-0.0424542690078405,0.34015984687390305,10.087454455771198,19.885501816698863,10.093277390602145,-0.4062247661761385,1.1432017597888577,-0.3553395213904899,2024-02-06 14:56:00,2024-02-07 14:21:00
TRIP069,2024-02-06 15:03:00,0.10886370837240851,0.3283916545857026,10.055651702951893,30.66955553230201,10.061601440967609,-0.08895388758722653,2.3742453682509206,-0.037466172947726056,2024-02-06 15:03:00,2024-02-06 15:41:00
TRIP069,2024-02-06 15:12:30,0.031824980603643464,-0.0917534310777251,9.655203267812505,30.474517111039873,9.655691671976804,-0.19503842126213816,1.1506427950176354,-0.16950388261819246,2024-02-06 15:03:00,2024-02-06 15:41:00
TRIP069,2024-02-06 15:22:00,-0.1239329845045411,0.1737929051943953,9.58009253545394,30.50311042026105,9.582470263267421,0.028593309221177123,2.261844169761887,0.012641591142057875,2024-02-06 15:03:00,2024-02-06 15:41:00
TRIP069,2024-02-06 15:31:30,0.23738387770844355,-0.17012562669724016,9.661780941896534,31.603623058952095,9.666193915055196,1.1005126386910482,1.2543535393374257,0.8773544333221722,2024-02-06 15:03:00,2024-02-06 15:41:00
TRIP070,2024-02-06 16:10:00,0.23585611820402574,-0.24886026348733983,9.772968195782171,28.262108589711076,9.778980872003334,2.141633817710888,2.0054804600130476,1.0678906428721597,2024-02-06 16:10:00,2024-02-06 16:43:00
TRIP070,2024-02-06 16:18:15,-0.05068938313065536,0.5253644994235406,9.769497536475344,27.626668913997637,9.783744650491167,-0.6354396757134384,1.0673707968968322,-0.5953317043719507,2024-02-06 16:10:00,2024-02-06 16:43:00
TRIP070,2024-02-06 16:26:30,0.22567701346999955,-0.03659843342935952,9.893763173095525,25.16655650403728,9.896404361435494,-2.4601124099603573,2.897678364942661,-0.8489942982367672,2024-02-06 16:10:00,2024-02-06 16:43:00
TRIP070,2024-02-06 16:34:45,-0.12246097971392382,-0.30228527252936427,9.781859602229177,24.747954043848676,9.78729535445129,-0.418602460188604,2.99202216908327,-0.13990620273942028,2024-02-06 16:10:00,2024-02-06 16:43:00
TRIP071,2024-02-06 17:17:00,0.2264357476204582,0.038550428242751324,9.648270646256465,29.506993778681785,9.651004390566419,1.637087751213649,1.9803980677760358,0.826645803109715,2024-02-06 17:17:00,2024-02-06 17:48:00
TRIP071,2024-02-06 17:24:45,-0.036667129183061274,0.647728137105605,9.603764686876548,28.839148870863596,9.62565282871026,-0.6678449078181878,2.1455827256412876,-0.31126504694363505,2024-02-06 17:17:00,2024-02-06 17:48:00
TRIP071,2024-02-06 17:32:30,0.09578298996739636,-0.07128028993686061,9.9298179708886,29.624877880543796,9.930535745662606,0.7857290096801992,2.6760809257743094,0.29361182694908705,2024-02-06 17:17:00,2024-02-06 17:48:00
TRIP071,2024-02-06 17:40:15,-0.5916212058792312,0.5067870668362136,9.81488462712771,31.294015717100265,9.845750810689163,1.6691378365564693,2.833974877844992,0.5889741118050112,2024-02-06 17:17:00,2024-02-06 17:48:00
TRIP072,2024-02-06 06:24:00,-0.2379567180529873,-0.05400368662889237,9.690289394763553,26.248252980890292,9.693361045174324,-3.2519757651351275,1.3515534135607763,-2.406102291264639,2024-02-06 06:24:00,2024-02-06 06:58:00
TRIP072,2024-02-06 06:32:30,-0.3595350503854086,0.006427726885437925,10.128884176757325,27.39032216466756,10.135265237490998,1.1420691837772683,2.655727661700733,0.43004002264520036,2024-02-06 06:24:00,2024-02-06 06:58:00
TRIP072,2024-02-06 06:41:00,0.015122264813946157,0.04955740292281369,9.92959240640393,25.285694034320528,9.929727588226786,-2.1046281303470327,2.83190308434472,-0.7431850835509884,2024-02-06 06:24:00,2024-02-06 06:58:00
TRIP072,2024-02-06 06:49:30,-0.49678887458412335,0.25315892046152755,10.167462291831246,23.589079491327624,10.182739222857968,-1.6966145429929045,2.202671375919474,-0.7702531396834795,2024-02-06 06:24:00,2024-02-06 06:58:00
TRIP073,2024-02-06 07:31:00,0.09655645570125197,0.36797306054566753,9.611289291671948,34.17309743872235,9.618815372520297,1.5643821426174571,2.3986571503135554,0.6521908070159002,2024-02-06 07:31:00,2024-02-06 07:59:00
TRIP073,2024-02-06 07:38:00,-0.24658499853361726,-0.12395500701285847,9.690720577665683,34.27282888511016,9.694649778081645,0.09973144638780498,1.5897495077283492,0.06273406338732879,2024-02-06 07:31:00,2024-02-06 07:59:00
TRIP073,2024-02-06 07:45:00,-0.24784013453171383,0.16779260154783335,9.79473333891065,34.93924964578409,9.799305091167774,0.6664207606739301,1.7099783725823807,0.3897246721708606,2024-02-06 07:31:00,2024-02-06 07:59:00
TRIP073,2024-02-06 07:52:00,-0.016145559443268738,0.37873075042045423,9.792553774549203,33.7751642429593,9.79988811608794,-1.1640854028247887,2.0909353695580823,-0.5567294999992358,2024-02-06 07:31:00,2024-02-06 07:59:00
TRIP074,2024-02-06 08:38:00,-0.14354806055209127,0.34799244518389,9.594423031660039,36.6553063098372,9.601804939595572,0.5249200479253001,2.497237772886951,0.2102002675213671,2024-02-06 08:38:00,2024-02-07 08:16:00
TRIP074,2024-02-06 08:47:30,0.22560195294952115,-0.23320696761302426,10.001240542230516,35.715647396353276,10.006502591538826,-0.9396589134839257,1.1529901770145035,-0.8149756452540061,2024-02-06 08:38:00,2024-02-07 08:16:00
TRIP074,2024-02-06 08:57:00,0.3114685474602565,0.6181445683405589,9.4765510952065,33.92121426462794,9.501796462958225,-1.794433131725336,1.4987278430715991,-1.1973041937005036,2024-02-06 08:38:00,2024-02-07 08:16:00
TRIP074,2024-02-06 09:06:30,-0.23589088855614718,-0.4985723645243142,9.599537918061847,33.16263930872707,9.615370359704213,-0.7585749559008691,2.069386289418806,-0.36657001149549384,2024-02-06 08:38:00,2024-02-07 08:16:00
TRIP075,2024-02-06 09:45:00,-0.047057672394729654,0.3452352287420882,9.49412091533128,34.00440510156723,9.500512288430908,4.88905641732682,2.0374286015019463,2.3996209799561656,2024-02-06 09:45:00,2024-02-07 09:12:00
TRIP075,2024-02-06 09:51:45,0.2661764112579983,0.15862502797147765,10.113299896550737,33.03949142296171,10.118045590872889,-0.9649136786055161,2.368152428790795,-0.40745421066422305,2024-02-06 09:45:00,2024-02-07 09:12:00
TRIP075,2024-02-06 09:58:30,-0.41816280398711686,0.009645805214321998,9.565188463179588,30.03830510885936,9.574329402539924,-3.0011863141023523,2.579668604270814,-1.1633999456882513,2024-02-06 09:45:00,2024-02-07 09:12:00
TRIP075,2024-02-06 10:05:15,0.23674388956412237,-0.1159995135935123,10.137385497022695,28.903587418393716,10.140812998554207,-1.1347176904656424,1.7011872897809486,-0.6670151471750961,2024-02-06 09:45:00,2024-02-07 09:12:00
TRIP076,2024-02-06 10:52:00,-0.6638530010671012,0.08792776102437594,10.009349912089583,30.116301850959854,10.031725562475893,0.7107818335971132,1.0999695694529255,0.6461831793679743,2024-02-06 10:52:00,2024-02-07 10:30:00
TRIP076,2024-02-06 11:01:30,-0.190258828187225,0.183123619901887,9.917297177727994,26.80527684419214,9.920812264791667,-3.3110250067677134,2.8939807095713697,-1.144107490356462,2024-02-06 10:52:00,2024-02-07 10:30:00
TRIP076,2024-02-06 11:11:00,-0.1464836826106957,0.1572316925443955,9.732412462812409,28.35889004598257,9.7347846211777,1.5536132017904294,2.1368444265379813,0.7270595755571795,2024-02-06 10:52:00,2024-02-07 10:30:00
TRIP076,2024-02-06 11:20:30,-0.07696205364929765,-0.3021458214999132,10.061104481299886,28.26425455673102,10.06593456360533,-0.09463548925154776,2.540985395173931,-0.0372436179410114,2024-02-06 10:52:00,2024-02-07 10:30:00
TRIP077,2024-02-06 11:59:00,0.24007102298298955,-0.16858402082699012,9.715689380166936,34.288215645753425,9.720117015758754,0.24050044619502528,1.989646830928146,0.12087594765892937,2024-02-06 11:59:00,2024-02-07 11:31:00
TRIP077,2024-02-06 12:07:00,-0.02060388045624983,0.0793144547279177,9.542469539003761,34.715442068022135,9.542821396496599,0.4272264222687086,2.1698701712485633,0.19689031534217485,2024-02-06 11:59:00,2024-02-07 11:31:00
TRIP077,2024-02-06 12:15:00,0.038363078566285715,0.1730072558531105,9.890168045337543,33.52559627591262,9.891755516660869,-1.1898457921095154,1.615097188883856,-0.7367022865860978,2024-02-06 11:59:00,2024-02-07 11:31:00
TRIP077,2024-02-06 12:23:00,-0.39282565598302993,-0.12952015443999707,9.734295858315049,31.63582693935802,9.74307976584479,-1.889769336554602,2.077236773575085,-0.9097515317438575,2024-02-06 11:59:00,2024-02-07 11:31:00
TRIP078,2024-02-06 12:06:00,0.03944584708702956,-0.4267095095885586,9.854508649675294,33.15100864609399,9.863821658310277,-0.5535091659274721,1.719872483430482,-0.3218315144059023,2024-02-06 12:06:00,2024-02-06 12:34:00
TRIP078,2024-02-06 12:13:00,0.16199984070927567,0.14346904981828304,9.837054446658483,33.586833148585306,9.839434308087483,0.43582450249131505,2.37354373742041,0.18361764125946686,2024-02-06 12:06:00,2024-02-06 12:34:00
TRIP078,2024-02-06 12:20:00,-0.25217946595835433,-0.13798554161374607,9.630294848634236,33.46041364864115,9.634584234121188,-0.12641949994415297,1.4864943647077644,-0.0850453946853719,2024-02-06 12:06:00,2024-02-06 12:34:00
TRIP078,2024-02-06 12:27:00,-0.020967754291020605,0.3284775076543872,9.711307023612342,32.72097622851601,9.716883308274173,-0.7394374201251424,2.9804820309673765,-0.2480932320484894,2024-02-06 12:06:00,2024-02-06 12:34:00
